Sujeto,Archivo,Condicion,Mu_C3,Mu_Cz,Mu_C4,Beta_C3,Beta_Cz,Beta_C4,ERD_Mu_C3,ERD_Mu_C4,Entropy_C3,Entropy_Cz,Entropy_C4,Hjorth_Activity_C3,Hjorth_Mobility_C3,Hjorth_Complexity_C3,Coh_Mu_C3_C4,Coh_Beta_C3_C4
S012,S012R04.edf,Derecha,3.477377314232042e-12,3.5971732976973703e-12,3.497574823800674e-12,2.0752222231562037e-12,1.3640209709298257e-12,1.3985670165770546e-12,353.25342095681464,495.0093762776073,0.7574900138745972,0.7210346572074319,0.7168609536871485,6.803366633075753e-11,0.731461983455615,1.2532233440831049,0.5899030697634385,0.4512155417488953
S012,S012R07.edf,Reposo,3.8528086425551144e-12,4.563075678008182e-12,2.5307913696929016e-12,2.4706945016016604e-12,1.6175876141422908e-12,1.5529671258624422e-12,312.90722473466366,329.26559274957833,0.7414579070359368,0.7188695742026465,0.7478800686928478,8.272493732176254e-11,0.7137754010620967,1.2813164131693273,0.6596452220423749,0.5477641428740727
S012,S012R07.edf,Derecha,5.971983659544884e-12,6.3705730899907165e-12,5.451177352476432e-12,2.085810659760997e-12,1.634817667066683e-12,1.6784638480126518e-12,482.8634869283549,509.90845776880417,0.7123108585210945,0.690693889196905,0.7070205640771566,7.719947875053408e-11,0.6712787570445423,1.3444344119433413,0.8161516887303125,0.6905134726644426
S012,S012R07.edf,Reposo,5.088286343787817e-12,5.206197764565446e-12,3.3181810149006927e-12,2.609558488715447e-12,1.8123443108312186e-12,1.6531340865631046e-12,380.2640256076045,425.5478895223501,0.7431179672581302,0.7264192626821554,0.7460874199757569,9.084087492062627e-11,0.6836297831289372,1.2959761993400016,0.723930593117754,0.507962520845938
S012,S012R07.edf,Izquierda,4.730473896278927e-12,4.5007634976918505e-12,2.8240731028663633e-12,2.3393155301017386e-12,1.4957692376534086e-12,1.3276388524011025e-12,431.0907623213224,417.672957730266,0.7345349938892123,0.7148892680624087,0.7210917711977477,6.959130066529701e-11,0.734829289309505,1.246708330159417,0.6094600210943134,0.5370858131263495
S012,S012R07.edf,Reposo,7.944637379733499e-12,6.983966750226516e-12,5.087668882701496e-12,2.4410434999125914e-12,2.0360572825538975e-12,2.0697107647391938e-12,531.2146682403102,468.458200777608,0.7017010654228643,0.6933873985671684,0.7109422758423912,9.813657079376944e-11,0.646266362241671,1.347662013449966,0.8140507742210563,0.5336101471794106
S012,S012R07.edf,Izquierda,4.793462116299624e-12,6.3944891713445944e-12,5.794493385899334e-12,1.9622533812660018e-12,1.5834206196370439e-12,1.2673766718030474e-12,392.1652551424196,566.9156052179671,0.7315694354050434,0.680367091030091,0.669030580568524,8.271241576744268e-11,0.6865906796948084,1.347601977866218,0.7288798146188882,0.5978505603875243
S012,S012R07.edf,Reposo,8.617109739498865e-12,8.511607989626639e-12,6.3950722401499315e-12,2.3762458980382573e-12,2.3778231464451593e-12,2.108724415601194e-12,582.6727179637546,515.2533238289699,0.7231688586788491,0.7115120790263778,0.7306691709930143,9.147002989081639e-11,0.6543901930940789,1.3182859136942882,0.801852688495298,0.565236115895723
S012,S012R07.edf,Derecha,6.877994484071842e-12,7.714224369449836e-12,7.24236816172319e-12,2.7306561476547012e-12,1.9614115708391453e-12,1.5431379197445078e-12,474.82303559183094,665.3035214223436,0.7249996385023103,0.6964433192870987,0.6846692784641157,8.95604996279216e-11,0.6662841188716847,1.2988291663909595,0.723198262604858,0.6022957737267929
S012,S012R07.edf,Reposo,6.508358518105287e-12,5.51791652035706e-12,5.432760475636443e-12,2.3013623064154564e-12,2.0190839923795548e-12,1.739634836026662e-12,543.7062191911193,557.383526675385,0.7167112323525914,0.7203835393464655,0.7240884107749257,7.817663898491332e-11,0.6814489344369375,1.2839415837047046,0.7259922221509734,0.6105498597830796
S012,S012R07.edf,Izquierda,6.629644053121327e-12,6.288644960226929e-12,4.926644546628111e-12,2.320460281553658e-12,2.037839455021168e-12,1.9453314980757224e-12,508.6771478696131,485.4087466405828,0.7417975038885897,0.7327142709857992,0.7383414036707516,9.2870330890996e-11,0.6944759711267289,1.2735286046941638,0.6904796920450611,0.6954634896579961
S012,S012R07.edf,Reposo,6.457138382096938e-12,8.460046590310361e-12,5.691274746594533e-12,2.740584860017733e-12,2.003971535492497e-12,1.6489333471715694e-12,437.2562166565094,568.1230273824426,0.722980738506227,0.7080948358968885,0.722983078095833,9.790810460286966e-11,0.691877413944719,1.2720548049198004,0.6193705860042371,0.6028144727370046
S012,S012R07.edf,Derecha,1.1732453769272395e-11,1.540771140138856e-11,1.2195639649269408e-11,3.650096423264324e-12,2.44745765442083e-12,2.4544672629971604e-12,592.0632021434498,740.5220692073299,0.7084546837378506,0.655171186427846,0.671173248091985,1.1978799184709715e-10,0.6633179440395582,1.2548346246145476,0.7600287518093768,0.44327089796718566
S012,S012R07.edf,Reposo,8.270298574974267e-12,8.562894189348514e-12,5.932772754573559e-12,2.7435143547958284e-12,2.3033765975946104e-12,2.1472901881729316e-12,473.7583359480655,459.0959871264101,0.6829890551849941,0.646347469236727,0.6740304295592912,1.1682225795939553e-10,0.6035760807788545,1.3808103223073411,0.761586993064114,0.62359297235895
S012,S012R07.edf,Izquierda,5.493833374075441e-12,5.897353027957168e-12,3.982208841469909e-12,2.1113968937809604e-12,1.8711898492745312e-12,1.6491615464294098e-12,481.3570387683077,447.605310959631,0.7245888566881276,0.7200312238168767,0.731049477796703,7.345560269006525e-11,0.6774557805012208,1.2982834542913593,0.7203968256729006,0.6966218013670792
S012,S012R07.edf,Reposo,1.182857460415866e-11,1.618224449125928e-11,1.4619861067800955e-11,4.148453458233489e-12,2.879335015727223e-12,2.0832090605671356e-12,542.6596117771314,827.4668861609364,0.7114984300442249,0.6719675484464559,0.652098951135356,1.4496059505295302e-10,0.6403761761463188,1.3150006111760328,0.807482156675021,0.4997083602814484
S012,S012R07.edf,Derecha,6.186658057665237e-12,8.462975034357237e-12,6.3154699611915795e-12,1.9412583632077706e-12,1.6964386362966915e-12,1.5908003447990749e-12,501.5890279373148,620.6437902156589,0.7091107375764139,0.6799117183367301,0.6967472834206522,8.330506357538145e-11,0.6820087982695324,1.3202081613621617,0.7844660475653719,0.5931869809146246
S012,S012R07.edf,Reposo,1.3749239725289839e-11,1.571666598011975e-11,1.1805561513932075e-11,3.601258091545093e-12,3.502426515853762e-12,3.1444357295199405e-12,658.683472842246,651.2001756319167,0.6800462683963451,0.669328427121957,0.6876611597909625,1.446877052835657e-10,0.6328325074387562,1.2814742458239943,0.8884469097664094,0.6497026721952482
S012,S012R07.edf,Derecha,4.10743329603361e-12,4.230373782455664e-12,4.290109511412169e-12,1.6587257646947458e-12,1.4479661194746857e-12,1.3838295319289132e-12,439.339027592786,557.5486000324937,0.7322256543663836,0.7005174886171152,0.6996106122622989,7.520343323917804e-11,0.6723224861992448,1.2972963412861536,0.7407109116691589,0.5135558294779246
S012,S012R07.edf,Reposo,5.103113572102926e-12,4.49440878091186e-12,3.1344320722765466e-12,1.9271599210128788e-12,1.5495212813884233e-12,1.315177802253681e-12,481.56894870424287,421.9712786412365,0.7199742451491454,0.7153109424411938,0.7226747584726293,6.570609327633275e-11,0.6761056673994362,1.3192230042645732,0.5493451836780245,0.6600491395090464
S012,S012R07.edf,Izquierda,6.342152688267509e-12,6.639223008699893e-12,4.921356830049646e-12,1.599288864709979e-12,1.3297275335441525e-12,1.2307019174445548e-12,621.1396740817336,642.1284995462719,0.69680077803189,0.6793257813321577,0.6990572687153455,7.736608974599211e-11,0.6576685623388624,1.3435685819337364,0.6823335021581106,0.6107345142033906
S012,S012R07.edf,Reposo,5.081142086896464e-12,4.428399878130383e-12,3.519612771590788e-12,2.5352898631281085e-12,2.151712737371129e-12,1.7785808762091579e-12,403.32142317005787,399.9009141746974,0.7355238734712068,0.7343669710079378,0.740881775895585,7.563598637204492e-11,0.6825130771060015,1.2745136441277944,0.6884427420286638,0.5253565483107614
S012,S012R07.edf,Derecha,6.832560262887745e-12,7.2310522605725376e-12,7.839663179436505e-12,2.4718056642933393e-12,2.0538956541759663e-12,2.312607091393348e-12,511.6481943735132,582.7277700074801,0.7100571532357857,0.6873040845469679,0.6858814474244563,9.006549915499064e-11,0.6367786034302618,1.2873963343624628,0.4917919253586995,0.4941441977720397
S012,S012R07.edf,Reposo,8.300692221957017e-12,8.40921276870802e-12,6.026619145806638e-12,3.910540581501785e-12,3.3711318816755074e-12,2.8964070810739546e-12,420.9124896388423,406.9406263233727,0.7263064473904738,0.7141892677158936,0.7165972316312073,1.1306047778297331e-10,0.6843562108831399,1.2264617436637884,0.6277564011415273,0.7180513501847315
S012,S012R07.edf,Izquierda,4.501226028850453e-12,5.52659099446235e-12,4.613483098979027e-12,2.1845404884243054e-12,1.8299738314010923e-12,1.7780467366974555e-12,406.36504796067305,498.3055274317459,0.7317938538614204,0.7052805680167915,0.7037458688810153,6.91626216201397e-11,0.7207404384601125,1.246867219139338,0.7792909558495599,0.6410747433259536
S012,S012R07.edf,Reposo,7.741891408945723e-12,7.988455311500665e-12,6.49695790018063e-12,2.4379364776866467e-12,2.1025769573923964e-12,1.9094236076692723e-12,524.6145529646591,579.2614572068197,0.7189443566528292,0.701771182518946,0.7052245776886371,9.85712170687665e-11,0.6561889215153311,1.3361939730262775,0.7683733715493578,0.5384824422236012
S012,S012R07.edf,Derecha,4.729215305792587e-12,4.585259756706449e-12,4.432287026076227e-12,1.79558331935778e-12,1.6093250594963056e-12,1.6540583542493787e-12,453.2709099028609,509.4556104410012,0.7370569342625525,0.7301797147779209,0.7367697989117516,7.053877177825269e-11,0.6848974071176624,1.3497753439692497,0.545603290466872,0.5915251270787265
S012,S012R07.edf,Reposo,6.342454682832323e-12,7.619649427942764e-12,5.997463247120795e-12,3.1278433987575352e-12,2.368456196128533e-12,1.976991881740552e-12,433.2774378515252,557.885249646859,0.7250960448918252,0.7001536283804422,0.7266036942405679,9.421217191281108e-11,0.6538662170201078,1.291359381854681,0.6909268837435106,0.5735529758880835
S012,S012R07.edf,Izquierda,4.908861294455093e-12,5.47198547707597e-12,3.84633285627022e-12,1.853606395220254e-12,1.7958782273656424e-12,1.6412999385183062e-12,467.8165078089328,425.16076332650175,0.7394048693370959,0.724402928435399,0.7334965598479497,7.680396820467442e-11,0.6929194052077441,1.3004049294573947,0.771152689591899,0.6257283486487499
S012,S012R07.edf,Reposo,8.287912417614813e-12,9.93789132459482e-12,7.534040227395803e-12,2.224201944089507e-12,2.185510994502687e-12,2.397447221748268e-12,610.6830304962715,561.9110493126731,0.6907579126788091,0.6605272082681154,0.6955874553659804,9.204722933926971e-11,0.6560485992434383,1.3471559163755822,0.670331565419626,0.5353530596695407
S012,S012R07.edf,Izquierda,3.6110228574969077e-12,4.529105508399661e-12,3.614948293630247e-12,2.254198221595934e-12,1.6305840368789104e-12,1.588800110149286e-12,332.3958638121123,461.14139901617756,0.7387093228969062,0.7149825434018572,0.7353129108014484,6.580085322395038e-11,0.7271964900759884,1.281215127176507,0.792328027044695,0.5470656025303274
S012,S012R08.edf,Reposo,8.08508135453383e-12,7.472782562347278e-12,5.7845339578048635e-12,2.771255898504726e-12,1.89124191154525e-12,1.5680864110813818e-12,535.7673502693651,627.362778437013,0.7104977367714645,0.6874870687691635,0.691598167278321,1.0343319517764188e-10,0.6444590166783457,1.314295520440514,0.6952697123774584,0.6990775728930746
S012,S012R08.edf,Derecha,5.315982947410679e-12,6.580278693551272e-12,4.965894754665673e-12,1.409067297845973e-12,1.4193647303766627e-12,1.318473185828125e-12,613.9908607052752,581.1737757445424,0.7129121235421654,0.6922167701212251,0.6998973338966831,5.827094587483862e-11,0.6663582007130076,1.3184642871783574,0.848500216689952,0.6432250102267297
S012,S012R08.edf,Reposo,5.4549248630523195e-12,5.853927321760133e-12,3.6248872597105066e-12,1.383463884677547e-12,1.0689076181666953e-12,8.995606680837173e-13,622.4213421975851,612.1342682991482,0.7110744351886809,0.6774155674095419,0.7091549233216446,6.032491842311852e-11,0.6600489977188492,1.3076034577893456,0.6308307447442457,0.526873707715342
S012,S012R08.edf,Izquierda,5.771519023790719e-12,5.311043757915083e-12,4.339418321012241e-12,1.835112007366054e-12,1.5615475271926027e-12,1.3555604188841628e-12,544.8601049809075,565.8171419138403,0.7066184443788762,0.7096519588238546,0.7079373235564943,6.985449334310471e-11,0.6467423760238231,1.3267156982202968,0.7092977241885021,0.535791576829005
S012,S012R08.edf,Reposo,9.510105758630845e-12,1.0401386213005042e-11,7.419342836515876e-12,1.852359677264449e-12,1.804551701318338e-12,1.5129578711157701e-12,752.5892492035454,709.561510174243,0.6828946346740836,0.6754702729735454,0.6930433883092655,7.782006528408298e-11,0.6320824933821079,1.3409390521002489,0.7820127404663227,0.5644962757186052
S012,S012R08.edf,Izquierda,4.846664596720075e-12,4.380017012160763e-12,2.626587223241053e-12,2.4859059509358373e-12,1.6695733582682153e-12,1.4120593018345846e-12,394.05769099556494,389.46681599133257,0.7332799258070052,0.7113824456475581,0.7437783049345754,7.90972778185762e-11,0.6659832567519745,1.274061995628878,0.7383054029354614,0.6262992649133724
S012,S012R08.edf,Reposo,6.493623453127982e-12,7.452236877843605e-12,6.206076387909876e-12,2.410624998275794e-12,2.138690014756409e-12,1.9731234024145434e-12,530.986337746816,602.4037740750911,0.724259567897136,0.7008943445768389,0.7082014205424936,8.878857650639868e-11,0.7015596353215834,1.2615535867765888,0.7212488251697929,0.5591830728033739
S012,S012R08.edf,Derecha,1.1122671245235684e-11,1.0872649582952079e-11,8.568862894942198e-12,2.8676009650189012e-12,1.902488236569878e-12,2.046762489681074e-12,653.1375872628149,673.921293073151,0.689161745611114,0.6760964341455763,0.6937143387018067,1.0517268053766336e-10,0.619176146836356,1.333916328141529,0.8296214418089659,0.5136507413470109
S012,S012R08.edf,Reposo,6.624278418023528e-12,7.153513561714024e-12,6.9145065489462e-12,1.6383381490877119e-12,1.5307962382123935e-12,1.7524346272429809e-12,602.4752866874169,660.1444011858259,0.6984860865720353,0.6821999721024132,0.6873418470889395,7.744056492633068e-11,0.6468150334467083,1.3315917966333637,0.6614774321327178,0.5358332016084697
S012,S012R08.edf,Derecha,3.4147985720739022e-12,4.675772866391717e-12,4.2820806911626886e-12,2.215402767987596e-12,1.7390403042193962e-12,1.595267971981734e-12,346.4485893472182,478.48336564026556,0.7397261247823779,0.7128692775868081,0.7158005911071583,6.064781186452235e-11,0.68521405207356,1.2505531855558918,0.686704994425559,0.5431835942231493
S012,S012R08.edf,Reposo,4.11187019369679e-12,4.908833055560183e-12,4.274734251313124e-12,2.5680829677790495e-12,2.0312680012176023e-12,1.8672460862719477e-12,330.060674165612,438.56123500342255,0.7420004014406941,0.7168336775698668,0.7025662769130832,8.18935598878438e-11,0.7001755539117739,1.2705142654057398,0.6548025042168654,0.6042963960874126
S012,S012R08.edf,Izquierda,4.3452909315452464e-12,5.4415939893398435e-12,6.628409946952537e-12,3.4903455063213714e-12,2.0458837454671935e-12,1.6390507075019417e-12,279.0638661134219,660.2918094139696,0.7213446176982299,0.7152134149112712,0.7036213767013229,9.186124920720838e-11,0.6657313129351718,1.2523743024100948,0.5488981314665277,0.51490525665289
S012,S012R08.edf,Reposo,6.3403896968869555e-12,9.351043079507004e-12,8.38545323763719e-12,1.902420993776226e-12,1.6271402765025924e-12,1.7405477993815357e-12,577.345967470945,692.2736664568473,0.7075370103421654,0.6733818666124406,0.6854623083584994,7.02493418500256e-11,0.6581610137576224,1.2978158301467524,0.7514708991766734,0.5575334524292693
S012,S012R08.edf,Derecha,4.6591375875083955e-12,5.558603244356456e-12,5.213779766140358e-12,2.83329367624178e-12,1.992220640211296e-12,1.7427316028336058e-12,364.56310281302586,559.4058733090737,0.7409001868123282,0.7085774312023825,0.6972901732150063,8.222508603584934e-11,0.6911229898819768,1.2797525293312004,0.7388295681377713,0.628099272219429
S012,S012R08.edf,Reposo,6.261982673443359e-12,7.122589849048075e-12,7.68853631572776e-12,2.1782269586710698e-12,1.8349074373413526e-12,1.4879556377516636e-12,539.133086486385,699.7340227091211,0.7201207239091959,0.6984538385734829,0.68516964754575,7.410673220679043e-11,0.6559057456451471,1.3094036242377147,0.7184625618879413,0.6157364599333637
S012,S012R08.edf,Izquierda,4.629756310551769e-12,4.153435548589522e-12,4.078296275450561e-12,2.257989552493251e-12,1.4614071180166928e-12,1.2965807934418485e-12,436.7343281521332,555.0176088627309,0.7410005403307658,0.718467154860692,0.7122316694624131,7.631069211580327e-11,0.6565085874375609,1.3028212825837762,0.7493474827009315,0.523267427688512
S012,S012R08.edf,Reposo,8.919703661048826e-12,9.43898466530031e-12,7.505104818650711e-12,2.1780769539514347e-12,1.6482001599305024e-12,1.3686321779450722e-12,614.0315351828503,666.8140760177423,0.7045847528997534,0.6687942718051847,0.681417193232559,8.478662096500472e-11,0.6312863045474356,1.3563833444746605,0.6615791448297741,0.5929335995657519
S012,S012R08.edf,Izquierda,2.8442553662461834e-12,4.487168113122904e-12,4.643127865749261e-12,2.2022316145478707e-12,1.6874186882488575e-12,1.4962750426239e-12,267.57417142002765,534.478565965437,0.7598097397999786,0.726662031122476,0.7038374844374682,7.089284098344639e-11,0.7707030376123618,1.2288143851958522,0.6504855992645356,0.5606008119174445
S012,S012R08.edf,Reposo,6.305427369612951e-12,7.721720574023327e-12,6.548431820216722e-12,1.9782614632057698e-12,1.6139893282764423e-12,1.5616636679994987e-12,553.8901882120583,661.9910408415338,0.7207389940936059,0.704316722889583,0.7154860427234859,7.680337466734766e-11,0.6962467149976971,1.295754923702925,0.6044028402812606,0.4967389443144731
S012,S012R08.edf,Derecha,6.623030389527574e-12,7.0861542167858e-12,6.686929571918937e-12,1.9512239674189645e-12,1.3194614990084033e-12,1.2117909829911857e-12,561.487999255238,692.8590181589038,0.725090366642789,0.6911290952677108,0.6988087584946838,7.84852027611279e-11,0.6769179207447139,1.3117179584651688,0.703144091183908,0.5617212201985442
S012,S012R08.edf,Reposo,4.8827183146502134e-12,5.246604963156551e-12,4.7681093855045605e-12,2.164038459072707e-12,1.7148148603197492e-12,1.7974208981426953e-12,472.0897666463462,495.4977839786875,0.7239290362132861,0.7068432630764107,0.723527760123621,7.499734379726072e-11,0.6872249996454631,1.2635899513462052,0.5319448807435774,0.5101575276695065
S012,S012R08.edf,Derecha,5.9782528246335246e-12,6.126164643600132e-12,5.676300695174782e-12,2.842700104408687e-12,2.3164939256089497e-12,2.262165783822633e-12,428.7652945482091,510.19540036189835,0.7351246775564286,0.7113063217056436,0.7183564358904823,8.034470898517302e-11,0.6997483340265529,1.2463178381179318,0.7167822816915494,0.5919395558966561
S012,S012R08.edf,Reposo,6.135344863580757e-12,5.3108181899688804e-12,5.054262515782347e-12,3.494176191141973e-12,2.392800821184212e-12,2.3535287560074065e-12,384.23231911574135,448.79006413801613,0.7399575377228779,0.7150120080910828,0.7185261186807231,9.752272217751775e-11,0.7128936194473245,1.2421746113608514,0.602773218433436,0.5289583471774865
S012,S012R08.edf,Izquierda,5.567370453425266e-12,6.202251777116375e-12,4.5547182035359115e-12,2.4757773180543504e-12,1.7309057328433137e-12,1.5630818053577674e-12,448.8842923537054,540.1059087139781,0.7413231876321936,0.7175067444641378,0.7320478744865659,9.864999658869598e-11,0.7169919148670393,1.2529520546493342,0.7952799658366293,0.6028830764330227
S012,S012R08.edf,Reposo,7.34497914275487e-12,1.0399816005358594e-11,9.712015756327563e-12,3.1997594469215054e-12,2.718099071614986e-12,2.9435491295365717e-12,443.34577764669626,598.4887001477488,0.7259191585337094,0.6907065197646275,0.6971351300050533,9.702634946412899e-11,0.7026751847080321,1.2968499348662892,0.8584623438935761,0.507263672389703
S012,S012R08.edf,Izquierda,7.1900079185867326e-12,7.713381756470329e-12,4.8089323835133024e-12,3.1673232073817074e-12,1.8848373799594344e-12,1.4560210383949364e-12,420.3895111939499,525.5964968531731,0.7162840742372732,0.6540082199738332,0.7004021723996281,1.0538739223058048e-10,0.6739042156503806,1.3038007666641984,0.7992464029892009,0.5518567592881527
S012,S012R08.edf,Reposo,1.6446598634793627e-11,1.9429979051618386e-11,1.7268751815783474e-11,3.4575577376073578e-12,2.480036495904919e-12,3.202318747785385e-12,736.5268588160021,777.0693047335244,0.6716869373526791,0.6152697741901277,0.6436341755712043,1.4683081358139808e-10,0.6174568493894386,1.3231618372877685,0.8442144857125939,0.5484751198673562
S012,S012R08.edf,Derecha,5.85612643496687e-12,8.30796461436594e-12,7.274536199291434e-12,2.0584345124736424e-12,1.713396548729739e-12,1.6723405767296583e-12,446.88902685263685,584.2291132206502,0.7000214810426806,0.6450616247528091,0.6836018951231844,8.421223845592007e-11,0.6603392842864674,1.3689835937823411,0.8089047968286862,0.5517111751356375
S012,S012R08.edf,Reposo,4.780057234961629e-12,4.992587518812908e-12,4.048316599729998e-12,2.410958781064964e-12,1.8328505648465508e-12,1.7495328020216792e-12,336.13121222992515,376.71087554938583,0.712049051419099,0.6883571493890323,0.6983375792044361,9.614988639133233e-11,0.6606152152182648,1.3247000398547057,0.7119602355196554,0.5447137677392238
S012,S012R08.edf,Derecha,5.236357733096872e-12,5.390229600012147e-12,4.3640961649773225e-12,1.9201229938247217e-12,1.4631248257123452e-12,1.3738871554206003e-12,480.0353045821724,512.1466256787508,0.7279433641071458,0.7054557427979274,0.6996918581920551,7.529068740757847e-11,0.6758518888884769,1.285102970372452,0.7154750105693629,0.5638283391692412
S012,S012R11.edf,Reposo,9.853972951518598e-12,8.20613643645254e-12,6.2618128007325096e-12,2.7796930106592493e-12,2.6639700654726784e-12,2.626816366916383e-12,625.5363739703071,471.1364899424866,0.7161429027484334,0.7229575260371323,0.7333145137366927,9.901346155645963e-11,0.6291947985052924,1.2864621328467722,0.6497658976502824,0.6061714460176745
S012,S012R11.edf,Izquierda,6.087653349663271e-12,6.4244336484807584e-12,5.154294203562976e-12,1.7106341413473183e-12,1.549667727355077e-12,1.5985574308301e-12,586.5346301656751,550.1826364075023,0.7131143075442614,0.699942310166571,0.7249596811094953,7.420895828766091e-11,0.6550437154459965,1.321072540460887,0.7246564943341999,0.5012004482736916
S012,S012R11.edf,Reposo,5.598899663037509e-12,7.075705524589919e-12,7.246529519389065e-12,1.3648317174453737e-12,1.2591733834521074e-12,9.716941054426112e-13,610.8578517129727,810.881316258831,0.7028931238900218,0.6759431968626876,0.6543428376519453,6.980933878691141e-11,0.6516710441142248,1.3533968578984075,0.7485042124608893,0.48744329631524724
S012,S012R11.edf,Derecha,4.692540374336196e-12,4.9778889191596175e-12,4.277494751070804e-12,1.5687848738273888e-12,1.6088676762775722e-12,1.6088300206192062e-12,502.9376148417863,496.01819065689415,0.7158873045098451,0.7016206583511908,0.7062956451117809,6.07755220197309e-11,0.6532480696178308,1.3303412545427444,0.7555623156047498,0.5681830900462396
S012,S012R11.edf,Reposo,4.806065584009938e-12,4.719689382078218e-12,3.0512107108363805e-12,1.6379826158053323e-12,1.2772493135655353e-12,1.1778764681781532e-12,514.9090569119786,448.8231240930362,0.7347830263602089,0.7124200909601517,0.7248617771709052,6.531428696553081e-11,0.6776123443611217,1.3093994138097016,0.6611657905042126,0.6108749395266642
S012,S012R11.edf,Izquierda,5.532492904047456e-12,5.167671228263223e-12,4.003546738187131e-12,1.5386797049444532e-12,1.2852706490791798e-12,1.1886340319732687e-12,582.482251972518,580.172232260516,0.7082622293963177,0.6910170701487873,0.7039102025702066,6.448054569828489e-11,0.6912686401866422,1.2897636247771307,0.7661729793116435,0.5549058051357514
S012,S012R11.edf,Reposo,6.02471200526961e-12,5.127315966389628e-12,4.100135511482769e-12,2.3515935462920624e-12,2.025161740811148e-12,1.8434622864584924e-12,479.59403178894195,453.5106787982972,0.7385804961570673,0.7350552931822646,0.7369862300892767,7.934114819861916e-11,0.6827575427819731,1.285697322199567,0.62153653022684,0.5194797021670763
S012,S012R11.edf,Derecha,4.279532478198872e-12,4.130200903490198e-12,3.5259664644023592e-12,1.888540282433603e-12,1.753896368081062e-12,1.4346450256454562e-12,464.8158549017225,442.1323624886897,0.7173024085291393,0.7209343222178907,0.7192148427971555,6.889545352778945e-11,0.6631862556250439,1.3076482154979534,0.6974724391104297,0.5265419274515089
S012,S012R11.edf,Reposo,8.894813189645425e-12,9.078765055723636e-12,5.943531886758542e-12,2.4419069470678514e-12,2.095432301253659e-12,1.551460235884675e-12,622.3504946751565,633.4722352053279,0.703090806941771,0.69322050778322,0.7064609115596644,9.230377102977965e-11,0.6317158046990423,1.3346552862090066,0.6501770204071838,0.550499036452804
S012,S012R11.edf,Derecha,1.2441679632333871e-11,1.4196962640827641e-11,1.3333793992501244e-11,4.04154738820725e-12,3.808651787684722e-12,4.510720652318413e-12,573.8576357533955,584.4895227312148,0.6926149998073935,0.6786808949500577,0.6830133995118676,1.2706134842701744e-10,0.6263661779969161,1.3070171564974054,0.6958040370703272,0.556490073479429
S012,S012R11.edf,Reposo,6.9277832589143215e-12,8.018797715681342e-12,6.6627119725224975e-12,2.230312074048961e-12,2.2190482179786015e-12,1.847760218918258e-12,560.9873344916397,597.0453167374092,0.7351960849703335,0.7216969245572402,0.7253008310403936,7.834614177825844e-11,0.663072819475798,1.282036045044676,0.643715318255889,0.4980019944690807
S012,S012R11.edf,Izquierda,8.426557680115002e-12,1.2143854232081707e-11,9.626331793578822e-12,3.3623538068809672e-12,3.1958580863611175e-12,2.533204611653897e-12,533.8758255383439,655.7596121485442,0.711043424282546,0.6828048155227562,0.6885146369404681,9.429549456066309e-11,0.6701247176807761,1.244731366477351,0.8205596534318313,0.5860998330012116
S012,S012R11.edf,Reposo,1.023505860754883e-11,8.539037514396386e-12,7.225068245628172e-12,3.426811560138341e-12,2.9672543084822945e-12,2.4284086911592812e-12,584.9728349141532,553.3147432431945,0.6984411072702301,0.6962860990328811,0.7070325117273694,1.1236546011193246e-10,0.6279886400063529,1.296823909770135,0.6394208204737816,0.526555575374204
S012,S012R11.edf,Derecha,3.885754618638734e-12,5.027034741344506e-12,3.8520293758016456e-12,1.8739235038377672e-12,1.7190609533024716e-12,1.5784723590742299e-12,400.10179420285954,466.75764867618994,0.7261753001850889,0.7065888707221504,0.7167561642036614,6.836493022199025e-11,0.6451752602073006,1.3481239280146675,0.7458429146595738,0.6834804711464759
S012,S012R11.edf,Reposo,3.451214120805904e-12,5.12552808758867e-12,5.305560318291439e-12,2.0139364295675336e-12,2.4003001964059813e-12,2.17980404088742e-12,352.83644075629826,467.9275592245757,0.7482762090568505,0.736690382120285,0.7300104816817129,6.58245796218223e-11,0.6977999123638768,1.278748157783976,0.6571738062361253,0.5979187517419389
S012,S012R11.edf,Izquierda,5.104760717052608e-12,5.7029833879299844e-12,4.147675687756285e-12,1.6585107060621637e-12,1.4322890716029138e-12,1.2356206756324088e-12,490.4643603007776,520.326117633922,0.7161707914819896,0.6795581868829702,0.7038100996092287,8.361376106107372e-11,0.6511226684711301,1.3719544446612226,0.7289842282663831,0.5016199630155127
S012,S012R11.edf,Reposo,6.5728940200669e-12,9.280643585571648e-12,5.331521931002393e-12,2.4939508794602645e-12,2.375475477705366e-12,1.9305053328339696e-12,528.2173178247227,541.7373432559696,0.7246227603253864,0.6990656387571845,0.7217399374462716,8.564909886154527e-11,0.7314057065157828,1.2684551286929635,0.7443425342153073,0.5606022584437464
S012,S012R11.edf,Izquierda,7.3084786644974e-12,8.599762184511096e-12,6.148922854251528e-12,1.8877970231136538e-12,1.527855347737746e-12,1.508916674395826e-12,580.4753928874438,550.3241207406214,0.6950069530479283,0.6717924061374827,0.7036732737741055,8.566034715588126e-11,0.6465920692211011,1.342321692768396,0.8906220768032771,0.5980925213305583
