Sujeto,Condicion,Pot_Mu_C3,Pot_Mu_C4,Pot_Mu_Cz,Pot_Beta_C3,Pot_Beta_C4,Pot_Beta_Cz,Coh_Mu_C3_C4,Coh_Mu_C3_Cz,Coh_Mu_C4_Cz,Coh_Beta_C3_C4,Coh_Beta_C3_Cz,Coh_Beta_C4_Cz,Tipo
S038,Derecha,2.4670987177525227e-11,1.5037554092069258e-11,2.4920901728999308e-11,7.947838799240589e-12,4.701312255935073e-12,6.501446886956057e-12,0.6081956148064644,0.8424589500606974,0.8406999459869609,0.4064165460249485,0.7227732216392119,0.6056621327772644,Movimiento Real
S038,Reposo,1.8102513725217814e-11,1.5085698472197792e-11,2.1740967418720897e-11,7.291127016600779e-12,4.192817500353536e-12,7.058404492807112e-12,0.6831994560157191,0.8038699853315646,0.8846086844307881,0.47818749439343655,0.6790738264888455,0.6893984647388394,Movimiento Real
S038,Izquierda,3.0114146294443833e-11,1.462067478411639e-11,2.6844708675506376e-11,8.662695737357348e-12,5.685941442924009e-12,8.447121327178734e-12,0.6430288441243374,0.8194808493051624,0.8648239391531232,0.5586152410082452,0.7219427692694638,0.7572822024020585,Movimiento Real
S038,Reposo,2.433332296799164e-11,1.897791838852639e-11,2.1889992766181093e-11,1.0005942492615206e-11,6.4420086308621615e-12,8.494066497225319e-12,0.4001045793912335,0.7525012904683483,0.7161736822325336,0.3307211986999095,0.6120553728958358,0.6353936403757376,Movimiento Real
S038,Izquierda,2.2786814086363255e-11,1.839509299728491e-11,2.670456123649683e-11,8.58843911513903e-12,4.989304063446978e-12,6.7399989387160255e-12,0.33940089322333705,0.6635798696399406,0.7347341757542155,0.3468745296287407,0.639428245046398,0.6597114916305877,Movimiento Real
S038,Reposo,2.2032110553566925e-11,2.3768017898064322e-11,3.208470723654291e-11,7.010257511256104e-12,4.7808066095609055e-12,7.550271502904655e-12,0.6685237258039715,0.8765499794792035,0.8632544168795988,0.39870798878321123,0.7073434013390995,0.644996714448143,Movimiento Real
S038,Derecha,2.5747683351946973e-11,1.4181343457319689e-11,2.6414745700531385e-11,7.12982610135394e-12,3.3705491539809553e-12,5.620969175663995e-12,0.7913354873254763,0.8537296457893249,0.8840639356569671,0.3655434490507016,0.5737035425001867,0.688812032081508,Movimiento Real
S038,Reposo,2.272111948467961e-11,1.4661738018812943e-11,2.2414808046502133e-11,7.352564708829161e-12,4.4110666809736296e-12,6.971099985731552e-12,0.3437204790286513,0.7246871066455616,0.7071561593292492,0.4433145300748712,0.5291013541779768,0.7439031421723978,Movimiento Real
S038,Izquierda,3.368535282821753e-11,1.61408254089677e-11,2.94289843805253e-11,6.4028004543060975e-12,4.0710008794197945e-12,6.262044065522649e-12,0.6227271212953024,0.8419859325919494,0.8195951520259672,0.422975218973972,0.7415053951668292,0.6669148036329515,Movimiento Real
S038,Reposo,3.6883984680882437e-11,2.3342066386304943e-11,3.9753443688178826e-11,6.559782803312123e-12,6.56151156912831e-12,6.337544872746171e-12,0.5568525274491121,0.7813470603532706,0.7098290318275899,0.3673587292635265,0.5665833143126753,0.588013299875012,Movimiento Real
S038,Derecha,1.2337113753381672e-11,1.058241883295919e-11,1.5467345039995948e-11,8.061767265422824e-12,4.486988573446937e-12,6.866685604898989e-12,0.3971261915043378,0.600043375857057,0.7779717266552852,0.5201313745695932,0.7582640409683611,0.7629487273408484,Movimiento Real
S038,Reposo,2.5108588018322506e-11,8.651352392532626e-12,1.949182923938725e-11,8.284697393689753e-12,4.35563084173235e-12,6.769294386617582e-12,0.575133076602418,0.7740287718584553,0.7052592750111298,0.44026383997543606,0.6649526844295888,0.7323369715144069,Movimiento Real
S038,Derecha,2.3436618726518058e-11,2.1113415925801643e-11,2.919727792286703e-11,6.875327825027387e-12,4.5476747833014215e-12,7.597963642414531e-12,0.7114561715767158,0.8379369277437898,0.8772026726274833,0.4919187781457751,0.7009025986771242,0.7713083171357037,Movimiento Real
S038,Reposo,2.2150601260146048e-11,1.534831645942753e-11,2.319240408347551e-11,6.966381899920048e-12,4.244178105402656e-12,6.025374729710352e-12,0.5027245841111587,0.8064362458964534,0.7647938326902269,0.5002959751086784,0.6692449302847663,0.7501148346773985,Movimiento Real
S038,Izquierda,2.0247358951714115e-11,1.1068937883560659e-11,1.5893189270179786e-11,8.021687320838877e-12,4.693971533011375e-12,7.349904165740942e-12,0.5623310722046654,0.7920325272902634,0.7306411418015124,0.38602394825943726,0.7173312959444995,0.6777015764179762,Movimiento Real
S038,Reposo,4.79717876486304e-11,2.1683022911972457e-11,3.1447598479904124e-11,8.54199459417529e-12,6.3823724102519765e-12,1.0873596005145883e-11,0.44712017478066085,0.7376905265134,0.7365049059067328,0.36904120751689523,0.6450769206905954,0.6001750464165322,Movimiento Real
S038,Derecha,2.093083560620542e-11,1.876097592896431e-11,2.442932481940466e-11,5.790996674106011e-12,3.905097075890705e-12,5.789267149436655e-12,0.6746752805663595,0.8801620830016412,0.7729048196676627,0.418868162824937,0.6512103305974463,0.6611308528296581,Movimiento Real
S038,Reposo,3.290047443550836e-11,2.6994871300509527e-11,3.6942932714639436e-11,9.562809828868948e-12,4.950409540669966e-12,5.369553318819479e-12,0.7021039339426025,0.8061103467229354,0.8431556274772835,0.2636547356739683,0.4384185800323687,0.6152495454612505,Movimiento Real
S038,Izquierda,3.1616005776430094e-11,1.1893559714889335e-11,2.257070936858465e-11,6.90771879548082e-12,4.086665003673855e-12,5.370137422484913e-12,0.5874196118199635,0.8265480270710417,0.8107183538847331,0.40024422650741937,0.6479010881189333,0.6442465106553386,Movimiento Real
S038,Reposo,2.4272867744931254e-11,1.2657728589711358e-11,2.595907732995424e-11,7.346833409926473e-12,4.532495983559789e-12,6.236004025038515e-12,0.568371562500982,0.7842590286770129,0.7872786631690462,0.4025686852893891,0.6345138064833973,0.6275150345494456,Movimiento Real
S038,Izquierda,1.8334280712035945e-11,1.1199647338346753e-11,1.2002251600713839e-11,1.0382512347948637e-11,5.938068555154721e-12,7.945340739534719e-12,0.4413866281441795,0.6254058949431788,0.6101666640090695,0.43080604193493194,0.7245419628740967,0.5825115929195894,Movimiento Real
S038,Reposo,2.567058227574769e-11,9.796967326245394e-12,2.296246251440471e-11,8.247171505584895e-12,4.307108129975329e-12,7.072218837909153e-12,0.31229939324952605,0.7566586510261444,0.6267264986514879,0.4649205202218054,0.6556094346742468,0.6959765040865393,Movimiento Real
S038,Derecha,2.35677348628244e-11,1.2660028445199905e-11,2.4048230443502275e-11,7.606942102302468e-12,4.65495892067451e-12,7.2552131051793424e-12,0.7897490382444602,0.9251667469370015,0.8215563832826609,0.5644231293180714,0.7815801622968471,0.7486630318779948,Movimiento Real
S038,Reposo,2.1723175390854554e-11,3.1126294970410845e-11,3.1988795851857304e-11,7.204765447832427e-12,6.406022469948205e-12,7.513393311286759e-12,0.41266066140399404,0.6149485598501733,0.7591105735089299,0.3685808461245732,0.640656664691811,0.6816069475494233,Movimiento Real
S038,Izquierda,1.0396948128028262e-11,8.182475260836086e-12,1.28367612743203e-11,5.7539879838699105e-12,3.2452147517750015e-12,5.794520777091433e-12,0.387935705660921,0.7267992716027594,0.5785368418849692,0.44981268644821226,0.6916943764567424,0.7056272341592782,Movimiento Real
S038,Reposo,3.426931588937956e-11,1.3559581638160971e-11,3.2689271884731844e-11,8.67340056217926e-12,5.43088379838693e-12,7.347262617876944e-12,0.49092035572144854,0.7292026968457771,0.7345162253708201,0.47331904938066754,0.7083955697273812,0.6986049766124618,Movimiento Real
S038,Derecha,1.3754684307613268e-11,1.2218686662754969e-11,1.584467716730155e-11,4.9512994781778625e-12,4.4212248732800916e-12,4.881222100154656e-12,0.5459779423123676,0.7723507839407242,0.7960465890628172,0.3455096436745718,0.616729542611561,0.6098520659500812,Movimiento Real
S038,Reposo,2.074376159260042e-11,1.621018019899056e-11,1.8746250206314222e-11,7.391796292618201e-12,5.043979195097842e-12,6.929780484191945e-12,0.33923652054270914,0.588613778082175,0.7722394516604631,0.35397532521183456,0.6011294424291815,0.7139687691789156,Movimiento Real
S038,Izquierda,2.8298858222289508e-11,2.583603542135249e-11,3.873084711990129e-11,7.713912411279745e-12,3.806573076825739e-12,7.152086684669469e-12,0.6853094353007705,0.7822986676921662,0.863666131527719,0.4720221270259563,0.7468197238835603,0.6958933152958348,Movimiento Real
S038,Derecha,1.9311636498433065e-11,1.0531366448430977e-11,1.8738317133533016e-11,6.132751640576848e-12,3.869946544002862e-12,4.92495219864789e-12,0.406136942623988,0.6926627995173432,0.7485750629967576,0.439505762006941,0.6604645265882592,0.6885511722281461,Movimiento Real
S038,Reposo,2.1096280658900092e-11,1.4951901938851937e-11,2.139552072682646e-11,1.8712583068474432e-11,7.80353088463387e-12,1.1996253294235597e-11,0.6771599158578034,0.7612591368347191,0.837469110891817,0.4928026076105994,0.7345468922849064,0.7301745011921288,Movimiento Real
S038,Izquierda,2.320514972901184e-11,7.014256302732281e-12,1.3644206734370333e-11,9.176083938529703e-12,4.994664830241494e-12,7.38637764994443e-12,0.44108474299697464,0.8181969965617121,0.6584291386425711,0.4334074004240366,0.5895717152334938,0.7584986924861504,Movimiento Real
S038,Reposo,1.603397002511312e-11,1.2950712156297775e-11,1.3865612611658423e-11,1.0715141779706356e-11,6.922384910508257e-12,7.32979649762856e-12,0.4692173395116962,0.6876275548455978,0.6663068118470219,0.43169903819933003,0.7362177492582458,0.5856622770810933,Movimiento Real
S038,Izquierda,3.611415073624173e-11,2.9045693324378358e-11,4.893176229716868e-11,8.158443505728483e-12,5.043392433518325e-12,8.220276656323167e-12,0.7748637393297317,0.9105473843156953,0.9107557148705518,0.4762093920835044,0.6858666717476971,0.7908338201900638,Movimiento Real
S038,Reposo,1.902802829606481e-11,1.1978430319601843e-11,1.723193968992875e-11,1.0866848362843755e-11,7.89618669427758e-12,9.36077141021371e-12,0.3729288769421398,0.6443023385846153,0.6855912485058128,0.3842333390572668,0.6132255481001216,0.6091857384109176,Movimiento Real
S038,Derecha,2.469136195087845e-11,1.524531618047482e-11,2.6246122338987924e-11,7.8254041979157e-12,5.5867734985989035e-12,7.390461199857232e-12,0.7135720379663884,0.8159408458273644,0.8163903361875942,0.4567938133470819,0.6745212525312946,0.7621739760709476,Movimiento Real
S038,Reposo,1.2526643848021685e-11,1.0086652985782542e-11,1.657108869044333e-11,1.4646658013046563e-11,5.1996866798378374e-12,9.569736855796556e-12,0.6487554780787265,0.8319600370733091,0.803814787234602,0.5095600219640637,0.7230224246742393,0.760034747407557,Movimiento Real
S038,Izquierda,3.0779356526216006e-11,1.789390089797337e-11,3.08411787475323e-11,1.5675715881585657e-11,8.362333543873028e-12,1.210914238151404e-11,0.6224023026324881,0.8341430140866573,0.8232269541726519,0.47076593405181455,0.7195579230555609,0.740928270396547,Movimiento Real
S038,Reposo,2.134515974938701e-11,1.642443413974293e-11,2.0531788686658146e-11,1.1061269735931635e-11,6.694532808915414e-12,8.376551608017741e-12,0.5926510170608555,0.8129656992948894,0.7880920741097369,0.3785565656535407,0.710745770111329,0.6183625073613372,Movimiento Real
S038,Derecha,3.5657509784668246e-11,1.6623656703108995e-11,3.407907596642038e-11,9.225605085730775e-12,5.084033891867759e-12,5.6676371513210844e-12,0.7157897465326899,0.8867660731600604,0.8662634121019335,0.5085971233647001,0.6778677955512222,0.7438844391582273,Movimiento Real
S038,Reposo,2.3666137844834544e-11,1.6403888412516152e-11,3.76696785028349e-11,9.745939071756182e-12,6.9060739129263075e-12,8.445855212770687e-12,0.8542631260275533,0.889726291932147,0.9066591920315884,0.3672563756724923,0.5859424737538174,0.731519766024744,Movimiento Real
S038,Izquierda,1.6160591283682868e-11,1.8334417334989653e-11,1.8348887616567957e-11,1.036794715696623e-11,7.294335501510446e-12,8.676108479476943e-12,0.480998709328155,0.6262406204500768,0.8806994226074345,0.5179489539791041,0.6262440889335608,0.8228614399887293,Movimiento Real
S038,Reposo,2.1605086814910132e-11,1.2279664435848468e-11,1.6699645753531727e-11,8.482556372177586e-12,6.9787537106299575e-12,7.498323473062687e-12,0.42659138276225844,0.5316165311537705,0.6702011181518994,0.43264750906458166,0.7008469574382774,0.6850607642954667,Movimiento Real
S038,Derecha,2.4602497509481433e-11,1.8663846834467926e-11,3.269370047605995e-11,9.870062133829665e-12,4.757619331150167e-12,7.796614689992761e-12,0.7327526430997685,0.9408155989558545,0.8179626749539077,0.4947915825119891,0.6827629529809105,0.7466745434571166,Movimiento Real
S038,Reposo,4.19399749039064e-11,1.2755586521166985e-11,2.994339190145965e-11,9.285703710176437e-12,5.082530660724127e-12,7.347190868217538e-12,0.4641338736169318,0.7537267186552628,0.7641890063704289,0.40323288171431987,0.6399199565154297,0.6643555231439763,Movimiento Real
S038,Derecha,2.1827487630262856e-11,3.110410990397766e-11,3.931361767942775e-11,9.319154833851956e-12,5.57796974490498e-12,7.199555570233234e-12,0.6146689494387203,0.8112644627717778,0.8219530392125067,0.40993387499115136,0.6712689056201802,0.677927186706575,Movimiento Real
S038,Reposo,2.4950891853280393e-11,1.365805106136976e-11,2.0934605432658023e-11,1.0779541211608699e-11,6.578877599664879e-12,8.659385909423799e-12,0.5669338136511939,0.7887290027901335,0.7783422874412185,0.3642054257830042,0.6418583961155836,0.6547865531829523,Movimiento Real
S038,Izquierda,2.8629785261905616e-11,1.2691704422045078e-11,2.895447521785479e-11,6.932667646281541e-12,3.395090304077465e-12,5.604498341726186e-12,0.7291006706416295,0.8693607685557078,0.8121293004200494,0.5031981902809329,0.6557210945821785,0.7220112729350765,Movimiento Real
S038,Reposo,4.192927177502176e-11,2.3565813285031487e-11,3.627349398924734e-11,1.3003477063609957e-11,6.0059855010469325e-12,8.533170192310749e-12,0.6404506337914637,0.8712161743585147,0.7817319140701142,0.2720228772611732,0.5944370410786746,0.5202174027209756,Movimiento Real
S038,Izquierda,1.4384258827901139e-11,1.2616474790653988e-11,1.7206404910635452e-11,8.382135089058566e-12,5.332764209981704e-12,6.569153804113437e-12,0.41425918062504596,0.5615244493662475,0.7817520749954439,0.4749349120831175,0.6727097414846501,0.6612075398777141,Movimiento Real
S038,Reposo,4.211536130820578e-11,3.216748114937249e-11,5.704936751014004e-11,1.4085020456011669e-11,9.08737074950506e-12,1.228468026261443e-11,0.7259724348197172,0.8598198145362328,0.8431043240889313,0.4268601657870302,0.6277242174143154,0.7308880945613466,Movimiento Real
S038,Derecha,8.613716888464652e-11,5.3731559092304173e-11,8.32578930371662e-11,1.424041149807996e-11,9.078984183692802e-12,1.1260973914865857e-11,0.6945003990413197,0.9072697253179715,0.8100840188313828,0.5347810637786569,0.7017481347948117,0.8323012584097036,Movimiento Real
S038,Reposo,2.302573036619781e-11,1.9952733423419784e-11,3.1014265894368155e-11,8.885711256874332e-12,5.614945972953132e-12,8.491651539793478e-12,0.6004440239818506,0.8200664249469746,0.8141991689533,0.3942501731453653,0.6155032503949301,0.7730945257389832,Movimiento Real
S038,Derecha,4.906670355884142e-11,2.1135336731650606e-11,5.27482640010194e-11,9.669277025998936e-12,7.503624709306428e-12,9.784559458195608e-12,0.7918345779278559,0.8684718377448286,0.9041930862826558,0.41949179077433013,0.6923717851682074,0.7556982373593375,Movimiento Real
S038,Reposo,4.236866106890953e-11,1.6892977846883414e-11,3.5638717463937354e-11,1.3765419643773494e-11,9.121664532197737e-12,1.0023667980126844e-11,0.7050235038023239,0.8940866239246328,0.8168328067204204,0.4199056315107957,0.6672292569988041,0.7157154187876943,Movimiento Real
S038,Izquierda,3.141353752165081e-11,1.0913287872206409e-11,2.639027298882165e-11,8.287773449664902e-12,4.8194564689175145e-12,7.556953862765144e-12,0.5484122914769283,0.795533232154291,0.8084487998613423,0.4355429116564968,0.6937767822783637,0.7776864380380831,Movimiento Real
S038,Reposo,2.030248764635418e-11,1.2839642267987682e-11,1.964931079876059e-11,1.0178522595373247e-11,5.772660720150929e-12,7.189257548876632e-12,0.465705422481747,0.8050694139381751,0.7251531047163396,0.3028790104371578,0.6390522370545142,0.6656304308396969,Movimiento Real
S038,Izquierda,1.9298446936121135e-11,1.5272068553230214e-11,2.2714297841670245e-11,7.365117776361395e-12,5.680638006610821e-12,6.7024537673685994e-12,0.5582664100378996,0.6660708415830632,0.8215930123835079,0.3881335185723863,0.6356397017481783,0.6666510572581793,Movimiento Real
S039,Derecha,4.694533296902639e-11,4.585402756379724e-11,5.1855083048162805e-11,1.1195607870151962e-11,1.0007274656502321e-11,1.0181674100620084e-11,0.4294787843128661,0.6663495968606264,0.6418228167168197,0.3447427053684734,0.5770753371051979,0.6637149436936989,Imaginación Motora
S039,Reposo,4.300968884670015e-11,4.2926906183426465e-11,6.602507677548015e-11,1.2261527416782412e-11,1.2404365903778957e-11,1.178095665798593e-11,0.5023883118085382,0.7257031686452787,0.7740316117300443,0.34377106437319493,0.5788522711666484,0.6741619623841304,Imaginación Motora
S039,Izquierda,5.5872383897132404e-11,3.959536571792744e-11,6.92666778444276e-11,1.0760636211652725e-11,1.4178852270108377e-11,1.3050432698051518e-11,0.6112564462237511,0.8722788594765026,0.7526118793944627,0.5622165158500162,0.6920939592898502,0.6961431917166054,Imaginación Motora
S039,Reposo,6.323506436675968e-11,7.398160950389473e-11,7.691443302617356e-11,1.0843745871708036e-11,1.5527466464927754e-11,1.2797761799613098e-11,0.2902262425639326,0.7642890723606015,0.6106257875594852,0.38873249909726554,0.5695145370985383,0.6728811796462256,Imaginación Motora
S039,Derecha,5.95018243852531e-11,5.287405409239175e-11,6.833754408697946e-11,1.002752663834498e-11,1.2244453604002115e-11,1.2777751795498945e-11,0.5924548172776098,0.7679963057575219,0.7793623453380207,0.49922267008110793,0.6227012174647835,0.7068845880338006,Imaginación Motora
S039,Reposo,4.610893177540908e-11,4.619779708499374e-11,6.358250302019484e-11,1.3676223558640524e-11,1.2871206994366285e-11,1.4503709584723928e-11,0.6406724465702709,0.7324111195547749,0.8128540294851438,0.41639111254476385,0.6452104272622089,0.6968409387426607,Imaginación Motora
S039,Izquierda,4.2824015084060154e-11,3.607806127283237e-11,5.0648914169841564e-11,1.3022109797063634e-11,1.341235214190566e-11,1.526617231761399e-11,0.43382456390882285,0.6770192080286513,0.7354738761967322,0.45342163400350816,0.6851438137214946,0.7321179484673942,Imaginación Motora
S039,Reposo,3.874083851652486e-11,6.777825669980642e-11,4.2291506424428434e-11,1.349393334957471e-11,1.5458170198157217e-11,1.181285894006835e-11,0.3462181203650905,0.5633796253762108,0.7229448283432227,0.32968301071686146,0.50043496557181,0.6786552498977103,Imaginación Motora
S039,Izquierda,4.753240558727033e-11,3.418666599495478e-11,6.331058669672958e-11,1.8266269096183127e-11,1.7585935344304295e-11,1.7857351808591518e-11,0.6330322269070674,0.7780361436385124,0.7480547993650832,0.3998194812858511,0.6783584880175276,0.6530073185128943,Imaginación Motora
S039,Reposo,4.371503278455261e-11,4.397434787608278e-11,6.60418511127746e-11,1.505244560569731e-11,1.3452887460148528e-11,1.7081523303368174e-11,0.6832327117303846,0.7375309979325348,0.7916054527491049,0.4381803548976203,0.5833726868842933,0.6882955418316735,Imaginación Motora
S039,Derecha,3.194816369289974e-11,3.9645928263913275e-11,4.0875339419301235e-11,1.103963714294938e-11,1.3654555529213084e-11,1.1889874045103847e-11,0.6640492846344035,0.680741600233773,0.8145965497448375,0.44376240259249344,0.6343122528101145,0.7371564525711964,Imaginación Motora
S039,Reposo,3.8868009837038407e-11,5.27097796435976e-11,5.33179661745108e-11,1.3102521559278978e-11,1.9789096937302995e-11,1.973400309309717e-11,0.6685535791340411,0.7578849097485365,0.767641180861323,0.46064631047554877,0.6379722970682932,0.7860501050150098,Imaginación Motora
S039,Izquierda,3.479398727375444e-11,3.033166392031535e-11,2.763852763113191e-11,1.1088776997340731e-11,1.0276128269073415e-11,1.009037316678545e-11,0.44875147098003515,0.5927045003638416,0.7659680880108761,0.36414802855715,0.5971757165639284,0.6395801341393703,Imaginación Motora
S039,Reposo,3.699723974872914e-11,4.901600883541728e-11,4.447531374072544e-11,1.328931226165013e-11,1.656284058075143e-11,1.559858575346192e-11,0.49682253563283235,0.6260727281986119,0.6966351489267308,0.5922253579648167,0.7153758863048105,0.7444557900379722,Imaginación Motora
S039,Derecha,6.490014754864411e-11,1.0133454806411803e-10,1.160985594636961e-10,1.2709075433587023e-11,1.3440935550416034e-11,1.2121232153825175e-11,0.6985177121081677,0.8481996864237746,0.8621428062566971,0.32954799757144787,0.556342538730701,0.6100478054505072,Imaginación Motora
S039,Reposo,6.342494857194363e-11,5.3159196238548544e-11,8.428375577894924e-11,1.0599725844546305e-11,1.4253836050116746e-11,1.6123903354074247e-11,0.5667948156775637,0.6911102993754012,0.8141487405027272,0.36332047368640924,0.5747395026471299,0.6067857374555727,Imaginación Motora
S039,Derecha,2.920567222559928e-11,3.1930887310544774e-11,4.2032118149112156e-11,1.7845022727787466e-11,1.6159935206502238e-11,1.9253463845458787e-11,0.32031457884161774,0.4536395282203145,0.6409619070089986,0.36770964985355403,0.6391499247709268,0.6353048422517269,Imaginación Motora
S039,Reposo,8.052105272241733e-11,1.1698115521494735e-10,8.469231962646447e-11,1.554590558363247e-11,2.0185913119686365e-11,1.742630715761512e-11,0.7420851979623131,0.7535786252278811,0.8843719793740286,0.37412062551622466,0.6039801379662596,0.6522425105738491,Imaginación Motora
S039,Izquierda,8.051172571921795e-11,8.860505816497189e-11,9.068478151536683e-11,1.2658572242505132e-11,1.8588908991646585e-11,1.3459972049074567e-11,0.6893437282536203,0.738143997418418,0.8541653184282985,0.3602815286255372,0.6921248653019492,0.6358862657288002,Imaginación Motora
S039,Reposo,5.502970717037471e-11,6.564277514336506e-11,8.360059534159415e-11,1.580481063402925e-11,1.2343004770730207e-11,2.0653806676068723e-11,0.504168641635838,0.6481128830235927,0.6882860820560088,0.36146223755527834,0.6433956946723998,0.5123503168155938,Imaginación Motora
S039,Izquierda,4.2439767133806945e-11,7.010885839779787e-11,7.868160658784706e-11,1.3756968598705654e-11,1.9938968924384855e-11,1.8832188070242007e-11,0.290024657394667,0.6294596314193104,0.5151454175909294,0.3372825125470916,0.5054963452532529,0.6160949849542349,Imaginación Motora
S039,Reposo,4.7883447599716297e-11,6.931277390341938e-11,6.125121350806355e-11,1.561445766940273e-11,1.7721952638569982e-11,1.955757077330879e-11,0.5117581270915612,0.7148241904276147,0.7936787137613945,0.38684440928198915,0.606642885412361,0.6495671538218495,Imaginación Motora
S039,Derecha,4.481952502243903e-11,3.394682402280579e-11,4.158438164688132e-11,1.3354812093099848e-11,1.5431282372002627e-11,1.5680035579442767e-11,0.47467884299960195,0.7644120509213894,0.7238418363421195,0.46781328542684664,0.6994417107489478,0.7067666416147438,Imaginación Motora
S039,Reposo,4.6980161112388246e-11,4.170222522441628e-11,6.169776978741084e-11,1.2301333710737481e-11,1.1712112041852801e-11,1.1793603112561107e-11,0.4393028396852835,0.6862255858732016,0.5514860819393917,0.43859483548723804,0.555269698903399,0.7100802421916285,Imaginación Motora
S039,Derecha,3.550730857287175e-11,3.231266357079589e-11,3.381820873244153e-11,1.6743922814253903e-11,1.50995994447577e-11,1.3720179956441234e-11,0.4520393571008571,0.6648499103389116,0.6286799310909345,0.3766678535326666,0.6162805392153831,0.5347487379970068,Imaginación Motora
S039,Reposo,6.662182474288813e-11,8.504342551353278e-11,8.790090255734597e-11,1.8417632451457096e-11,1.852586970334915e-11,2.0280213948583585e-11,0.35161804607328595,0.6174915573223969,0.683161195277761,0.5232920996316902,0.6427578956717366,0.7529245998077615,Imaginación Motora
S039,Izquierda,6.403308309691217e-11,7.958825872844852e-11,8.463262074225345e-11,1.502631531088162e-11,1.3349854062112006e-11,1.5872318760089305e-11,0.5034793322283069,0.7082403966537745,0.7296088489407284,0.4078737249801723,0.6064556880860837,0.6623685848661685,Imaginación Motora
S039,Reposo,5.623562559371426e-11,9.251015111543478e-11,1.1028563394211534e-10,1.7915870637601322e-11,1.435586369501384e-11,2.3847812951948307e-11,0.4336705470250246,0.5654123204828965,0.7104875067558807,0.2715308022499739,0.5243986679018101,0.5991448769970252,Imaginación Motora
S039,Izquierda,2.655295220260483e-11,4.168296895292817e-11,4.3134605655099444e-11,1.1111502527647679e-11,1.1874712699814133e-11,1.3509896067156749e-11,0.6574213451267309,0.7598927484036717,0.7034403032062523,0.4638863107264642,0.7252967419955937,0.6104560199428366,Imaginación Motora
S039,Derecha,6.711894311434066e-11,7.076591360625585e-11,8.609668153411609e-11,1.6429862350931294e-11,1.2962619353102424e-11,1.8257475445238272e-11,0.6440471604769722,0.8232628309899287,0.7640838432149555,0.37986014714036015,0.5533897625017064,0.6514973241242306,Imaginación Motora
S039,Reposo,4.2871304608833126e-11,3.9096565167344196e-11,6.237847131567524e-11,1.3872368634571001e-11,8.422158378934389e-12,1.0729122036955871e-11,0.6338569628123927,0.8084410742635217,0.6870744341248272,0.45630490863630585,0.6423599894293318,0.6037365258335952,Imaginación Motora
S039,Izquierda,4.4282034248499667e-11,7.201088788271455e-11,7.214038438503971e-11,1.1014051490272841e-11,1.4314570842700718e-11,1.4580823622144165e-11,0.7114098921581284,0.8089305558848761,0.7661349789518763,0.41870444290239417,0.5100397208815571,0.7420999897744821,Imaginación Motora
S039,Reposo,3.439403961626976e-11,3.688514544306923e-11,3.743658835163824e-11,1.291727863166617e-11,1.5701646252881002e-11,1.6435747464843655e-11,0.5380664011194594,0.7497681650369499,0.7394567324531158,0.3843087797775793,0.5382589644928243,0.5433929503073495,Imaginación Motora
S039,Derecha,7.273745023280678e-11,6.952793991409257e-11,1.1427276599750705e-10,1.5049225042444884e-11,1.7120615409612854e-11,1.8228966583571313e-11,0.72777156763202,0.8104399294531507,0.8559595264213823,0.4310924255101674,0.6183822258800122,0.7153409464299614,Imaginación Motora
S039,Reposo,3.9596161304199404e-11,5.7291741982933197e-11,5.738007713809589e-11,1.6706593583207996e-11,1.5304644077760894e-11,1.85818574921473e-11,0.4702738793334056,0.5782479700080783,0.8184004323937253,0.3477636359165571,0.609806151188684,0.6111822024504239,Imaginación Motora
S039,Izquierda,5.4255325639947865e-11,6.170652593889256e-11,7.36857877426743e-11,1.782298606164435e-11,2.6281689805669523e-11,1.6714004132496987e-11,0.6119434090165156,0.7224108884883282,0.8720794760685036,0.2912047696122494,0.43417504191614925,0.6271281187956735,Imaginación Motora
S039,Reposo,7.056087079903218e-11,1.0718983574158674e-10,1.370979191111129e-10,1.5776907821911415e-11,2.9161327924143043e-11,2.6087284640995453e-11,0.6336809688400638,0.8236207758586306,0.8413377306529128,0.4372599466682293,0.615019361276282,0.7418439226984604,Imaginación Motora
S039,Derecha,5.161620220422816e-11,4.016936382225971e-11,4.0797998091363764e-11,2.2117337967300602e-11,2.63164540583974e-11,2.5726123736134273e-11,0.22008724134113972,0.47728404014107423,0.42846211527527256,0.30936794787164246,0.5683756096842855,0.680946355574257,Imaginación Motora
S039,Reposo,7.720567915724042e-11,9.535320824819239e-11,1.0958590656449145e-10,2.193931489454162e-11,1.8282728300584964e-11,1.8046096278324543e-11,0.5719377345318809,0.7167052001913448,0.9038592845131512,0.42616366753879437,0.5635100471355536,0.6811870408188742,Imaginación Motora
S039,Izquierda,6.359600684214863e-11,9.78671609476184e-11,1.173889953742961e-10,1.3530660856717299e-11,1.4909639441354897e-11,1.4753460833789137e-11,0.54390521761597,0.7350430471694469,0.6491892255641455,0.5098605819684516,0.6417058360634896,0.7130428848102256,Imaginación Motora
S039,Reposo,2.7693148274345114e-11,3.1991696461233965e-11,2.6973904027619745e-11,1.754500958331936e-11,1.4824950054325175e-11,2.226927802779559e-11,0.48764574390597154,0.6395374390665318,0.7328314356419584,0.3827564241970939,0.6390053907443743,0.5705361569767508,Imaginación Motora
